episode_id,timestep,split,node_id,pos_x,pos_y,vel_x,vel_y,speed,energy_remaining,mission_priority,in_disruption_zone,node_degree,dist_to_cs,dist_to_uav,can_reach_cs
22,18,train,S5,452.37,909.37,-1.03,1.98,2.23,73.63,3,0,3,810.77,651.12,0
22,18,train,S6,680.48,528.61,2.76,1.47,3.13,83.57,2,0,3,465.06,323.61,0
22,18,train,S7,567.94,670.81,0.91,1.4,1.67,90.4,1,0,4,574.84,416.4,0
22,18,train,S8,643.57,504.52,-2.53,1.56,2.97,96.64,1,0,3,429.25,283.56,0
22,18,train,S9,346.55,480.37,1.0,-1.58,1.87,87.75,1,0,1,410.15,268.53,0
22,18,train,S10,579.0,666.51,0.23,-1.12,1.14,77.91,1,0,5,571.99,414.12,0
22,18,train,S11,606.6,529.71,-0.4,-1.58,1.63,71.67,2,0,4,442.73,290.01,0
22,18,train,S12,569.96,175.37,2.62,0.19,2.63,70.77,3,0,3,102.83,109.8,1
22,18,train,S13,439.1,518.55,3.73,-0.11,3.73,92.85,3,0,1,422.96,265.63,0
22,18,train,S14,657.73,448.21,1.88,-4.0,4.42,87.39,2,0,3,382.27,245.57,0
22,18,train,S15,677.69,132.32,1.6,-4.08,4.38,99.77,2,0,1,180.6,218.8,1
22,18,train,S16,554.45,696.88,-0.52,-1.12,1.23,80.23,2,0,5,599.36,440.26,0
22,18,train,S17,398.23,330.59,1.25,1.7,2.11,85.2,2,0,1,252.05,123.86,1
22,18,train,S18,454.34,764.99,1.35,0.39,1.41,70.55,2,0,2,666.56,507.05,0
22,18,train,S19,442.23,173.81,4.1,0.66,4.15,88.21,2,0,2,93.73,103.76,1
22,19,train,S0,370.37,925.26,0.82,2.14,2.29,70.44,2,0,2,835.38,677.77,0
22,19,train,S1,644.27,695.92,-1.0,-1.93,2.17,78.19,1,0,4,613.13,459.17,0
22,19,train,S2,452.15,820.86,0.1,1.49,1.5,86.94,1,0,4,722.45,562.9,0
22,19,train,S3,617.86,774.41,1.75,3.55,3.95,79.46,1,0,4,684.63,527.74,0
22,19,train,S4,532.3,928.8,-3.69,3.22,4.9,90.37,1,0,2,829.43,669.58,0
22,19,train,S5,451.34,911.35,-1.03,1.98,2.23,73.62,3,0,3,812.81,653.17,0
22,19,train,S6,683.24,530.09,2.76,1.47,3.13,83.56,2,0,3,467.5,326.38,0
22,19,train,S7,568.85,672.21,0.91,1.4,1.67,90.39,1,0,4,576.34,417.92,0
22,19,train,S8,641.04,506.09,-2.53,1.56,2.97,96.63,1,0,3,429.88,283.64,0
22,19,train,S9,347.55,478.79,1.0,-1.58,1.87,87.74,1,0,1,408.32,266.66,0
22,19,train,S10,579.23,665.39,0.23,-1.12,1.14,77.9,1,0,5,570.91,413.06,0
22,19,train,S11,606.2,528.13,-0.4,-1.58,1.63,71.66,2,0,4,441.1,288.39,0
22,19,train,S12,572.58,175.56,2.62,0.19,2.63,70.76,3,0,3,104.77,111.34,1
22,19,train,S13,442.83,518.44,3.73,-0.11,3.73,92.84,3,0,1,422.33,264.69,0
22,19,train,S14,659.61,444.22,1.88,-4.0,4.42,87.38,2,0,3,379.42,243.74,0
22,19,train,S15,679.29,128.24,1.6,-4.08,4.38,99.76,2,0,1,181.5,222.5,1
22,19,train,S16,553.93,695.77,-0.52,-1.12,1.23,80.22,2,0,5,598.2,439.09,0
22,19,train,S17,399.47,332.29,1.25,1.7,2.11,85.19,2,0,1,253.11,123.82,1
22,19,train,S18,455.69,765.39,1.35,0.39,1.41,70.54,2,0,2,666.86,507.33,0
22,19,train,S19,446.33,174.47,4.1,0.66,4.15,88.2,2,0,2,91.8,100.97,1
22,20,train,S0,371.19,927.4,0.82,2.14,2.29,70.43,2,0,2,837.37,679.72,0
22,20,train,S1,643.27,693.99,-1.0,-1.93,2.17,78.18,1,0,4,611.02,457.03,0
22,20,train,S2,452.25,822.35,0.1,1.49,1.5,86.93,1,0,4,723.93,564.38,0
22,20,train,S3,619.61,777.96,1.75,3.55,3.95,79.45,1,0,4,688.43,531.59,0
22,20,train,S4,528.61,932.02,-3.69,3.22,4.9,90.36,1,0,2,832.51,672.63,0
22,20,train,S5,450.31,913.33,-1.03,1.98,2.23,73.61,3,0,3,814.85,655.22,0
22,20,train,S6,686.01,531.56,2.76,1.47,3.13,83.55,2,0,3,469.94,329.16,0
22,20,train,S7,569.76,673.61,0.91,1.4,1.67,90.38,1,0,4,577.84,419.45,0
22,20,train,S8,638.51,507.65,-2.53,1.56,2.97,96.62,1,0,3,430.54,283.75,0
22,20,train,S9,348.56,477.21,1.0,-1.58,1.87,87.73,1,0,1,406.48,264.8,0
22,20,train,S10,579.45,664.27,0.23,-1.12,1.14,77.89,1,0,4,569.84,412.0,0
22,20,train,S11,605.8,526.55,-0.4,-1.58,1.63,71.65,2,0,3,439.47,286.78,0
22,20,train,S12,575.2,175.75,2.62,0.19,2.63,70.75,3,0,3,106.74,112.93,1
22,20,train,S13,446.56,518.33,3.73,-0.11,3.73,92.83,3,0,1,421.73,263.8,0
22,20,train,S14,661.49,440.22,1.88,-4.0,4.42,87.37,2,0,3,376.6,241.99,0
22,20,train,S15,680.89,124.17,1.6,-4.08,4.38,99.75,2,0,1,182.5,226.21,1
22,20,train,S16,553.41,694.65,-0.52,-1.12,1.23,80.21,2,0,5,597.05,437.92,0
22,20,train,S17,400.72,333.99,1.25,1.7,2.11,85.18,2,0,1,254.18,123.82,1
22,20,train,S18,457.04,765.78,1.35,0.39,1.41,70.53,2,0,2,667.17,507.6,0
22,20,train,S19,450.43,175.14,4.1,0.66,4.15,88.19,2,0,2,90.01,98.28,1
22,21,train,S0,372.01,929.54,0.82,2.14,2.29,70.42,2,0,2,839.36,681.66,0
22,21,train,S1,642.27,692.06,-1.0,-1.93,2.17,78.17,1,0,4,608.92,454.88,0
22,21,train,S2,452.34,823.85,0.1,1.49,1.5,86.92,1,0,4,725.41,565.86,0
22,21,train,S3,621.35,781.5,1.75,3.55,3.95,79.44,1,0,4,692.22,535.44,0
22,21,train,S4,524.92,935.25,-3.69,3.22,4.9,90.35,1,0,2,835.62,675.71,0
22,21,train,S5,449.27,915.31,-1.03,1.98,2.23,73.6,3,0,3,816.89,657.28,0
22,21,train,S6,688.77,533.04,2.76,1.47,3.13,83.54,2,0,3,472.39,331.94,0
22,21,train,S7,570.66,675.01,0.91,1.4,1.67,90.37,1,0,4,579.34,420.98,0
22,21,train,S8,635.98,509.21,-2.53,1.56,2.97,96.61,1,0,3,431.21,283.9,0
22,21,train,S9,349.56,475.64,1.0,-1.58,1.87,87.72,1,0,1,404.64,262.93,0
22,21,train,S10,579.68,663.15,0.23,-1.12,1.14,77.88,1,0,4,568.76,410.95,0
22,21,train,S11,605.39,524.97,-0.4,-1.58,1.63,71.64,2,0,3,437.85,285.16,0
22,21,train,S12,577.82,175.94,2.62,0.19,2.63,70.74,3,0,3,108.73,114.55,1
22,21,train,S13,450.29,518.22,3.73,-0.11,3.73,92.82,3,1,1,421.17,262.96,0
22,21,train,S14,663.37,436.22,1.88,-4.0,4.42,87.36,2,0,3,373.81,240.3,0
22,21,train,S15,682.5,120.09,1.6,-4.08,4.38,99.74,2,0,1,183.6,229.96,1
22,21,train,S16,552.89,693.54,-0.52,-1.12,1.23,80.2,2,0,5,595.89,436.75,0
22,21,train,S17,401.96,335.69,1.25,1.7,2.11,85.17,2,0,1,255.27,123.86,1
22,21,train,S18,458.39,766.18,1.35,0.39,1.41,70.52,2,0,2,667.48,507.89,0
22,21,train,S19,454.53,175.8,4.1,0.66,4.15,88.18,2,0,2,88.39,95.69,1
22,22,train,S0,372.84,931.68,0.82,2.14,2.29,70.41,2,0,2,841.35,683.61,0
22,22,train,S1,641.27,690.13,-1.0,-1.93,2.17,78.16,1,0,4,606.81,452.74,0
22,22,train,S2,452.44,825.34,0.1,1.49,1.5,86.91,1,0,4,726.9,567.34,0
22,22,train,S3,623.1,785.05,1.75,3.55,3.95,79.43,1,0,4,696.02,539.29,0
22,22,train,S4,521.23,938.47,-3.69,3.22,4.9,90.34,1,0,2,838.74,678.8,0
22,22,train,S5,448.24,917.3,-1.03,1.98,2.23,73.59,3,0,3,818.93,659.33,0
22,22,train,S6,691.53,534.51,2.76,1.47,3.13,83.53,2,0,3,474.85,334.73,0
22,22,train,S7,571.57,676.41,0.91,1.4,1.67,90.36,1,0,4,580.84,422.52,0
22,22,train,S8,633.45,510.77,-2.53,1.56,2.97,96.6,1,0,3,431.9,284.07,0
22,22,train,S9,350.56,474.06,1.0,-1.58,1.87,87.71,1,0,1,402.81,261.06,0
22,22,train,S10,579.91,662.03,0.23,-1.12,1.14,77.87,1,0,4,567.68,409.89,0
22,22,train,S11,604.99,523.39,-0.4,-1.58,1.63,71.63,2,0,3,436.22,283.55,0
22,22,train,S12,580.44,176.13,2.62,0.19,2.63,70.73,3,0,3,110.75,116.21,1
22,22,train,S13,454.03,518.12,3.73,-0.11,3.73,92.81,3,1,1,420.64,262.18,0
22,22,train,S14,665.25,432.23,1.88,-4.0,4.42,87.35,2,0,3,371.06,238.69,0
22,22,train,S15,684.1,116.02,1.6,-4.08,4.38,99.73,2,0,1,184.8,233.72,1
22,22,train,S16,552.37,692.42,-0.52,-1.12,1.23,80.19,2,0,5,594.73,435.58,0
22,22,train,S17,403.21,337.39,1.25,1.7,2.11,85.16,2,0,1,256.37,123.93,1
22,22,train,S18,459.74,766.57,1.35,0.39,1.41,70.51,2,0,2,667.79,508.17,0
22,22,train,S19,458.63,176.46,4.1,0.66,4.15,88.17,2,0,2,86.94,93.22,1
22,23,train,S0,373.66,933.82,0.82,2.14,2.29,70.4,2,0,2,843.34,685.57,0
22,23,train,S1,640.28,688.21,-1.0,-1.93,2.17,78.15,1,0,4,604.7,450.6,0
22,23,train,S2,452.53,826.83,0.1,1.49,1.5,86.9,1,0,4,728.38,568.82,0
22,23,train,S3,624.84,788.6,1.75,3.55,3.95,79.42,1,0,4,699.83,543.14,0
22,23,train,S4,517.54,941.69,-3.69,3.22,4.9,90.33,1,0,2,841.87,681.92,0
22,23,train,S5,447.2,919.28,-1.03,1.98,2.23,73.58,3,0,3,820.98,661.39,0
22,23,train,S6,694.3,535.98,2.76,1.47,3.13,83.52,2,0,3,477.32,337.52,0
22,23,train,S7,572.48,677.81,0.91,1.4,1.67,90.35,1,0,4,582.34,424.05,0
22,23,train,S8,630.92,512.33,-2.53,1.56,2.97,96.59,1,0,3,432.62,284.27,0
22,23,train,S9,351.56,472.48,1.0,-1.58,1.87,87.7,1,0,1,400.97,259.19,0
22,23,train,S10,580.14,660.91,0.23,-1.12,1.14,77.86,1,0,4,566.6,408.84,0
22,23,train,S11,604.59,521.82,-0.4,-1.58,1.63,71.62,2,0,3,434.59,281.93,0
22,23,train,S12,583.06,176.31,2.62,0.19,2.63,70.72,3,0,3,112.8,117.91,1
22,23,train,S13,457.76,518.01,3.73,-0.11,3.73,92.8,3,1,1,420.14,261.44,0
22,23,train,S14,667.13,428.23,1.88,-4.0,4.42,87.34,2,0,3,368.33,237.14,0
22,23,train,S15,685.71,111.94,1.6,-4.08,4.38,99.72,2,0,1,186.09,237.5,1
22,23,train,S16,551.85,691.31,-0.52,-1.12,1.23,80.18,2,0,5,593.58,434.41,0
22,23,train,S17,404.46,339.09,1.25,1.7,2.11,85.15,2,0,1,257.48,124.03,1
22,23,train,S18,461.09,766.97,1.35,0.39,1.41,70.5,2,0,2,668.1,508.46,0
22,23,train,S19,462.73,177.13,4.1,0.66,4.15,88.16,2,0,2,85.66,90.87,1
22,24,train,S0,374.48,935.97,0.82,2.14,2.29,70.39,2,0,3,845.34,687.52,0
22,24,train,S1,639.28,686.28,-1.0,-1.93,2.17,78.14,1,0,4,602.59,448.45,0
22,24,train,S2,452.63,828.33,0.1,1.49,1.5,86.89,1,0,4,729.86,570.3,0
22,24,train,S3,626.59,792.15,1.75,3.55,3.95,79.41,1,0,3,703.63,547.0,0
22,24,train,S4,513.85,944.92,-3.69,3.22,4.9,90.32,1,0,3,845.03,685.05,0
22,24,train,S5,446.17,921.26,-1.03,1.98,2.23,73.57,3,0,3,823.02,663.45,0
22,24,train,S6,697.06,537.46,2.76,1.47,3.13,83.51,2,0,3,479.79,340.32,0
22,24,train,S7,573.38,679.21,0.91,1.4,1.67,90.34,1,0,4,583.84,425.58,0
22,24,train,S8,628.39,513.89,-2.53,1.56,2.97,96.58,1,0,3,433.35,284.51,0
22,24,train,S9,352.56,470.9,1.0,-1.58,1.87,87.69,1,0,1,399.13,257.33,0
22,24,train,S10,580.36,659.79,0.23,-1.12,1.14,77.85,1,0,3,565.53,407.79,0
22,24,train,S11,604.18,520.24,-0.4,-1.58,1.63,71.61,2,0,3,432.96,280.32,0
22,24,train,S12,585.68,176.5,2.62,0.19,2.63,70.71,3,0,3,114.87,119.64,1
22,24,train,S13,461.49,517.9,3.73,-0.11,3.73,92.79,3,1,1,419.67,260.76,0
22,24,train,S14,669.02,424.23,1.88,-4.0,4.42,87.33,2,0,3,365.64,235.67,0
22,24,train,S15,687.31,107.87,1.6,-4.08,4.38,99.71,2,0,1,187.47,241.31,1
22,24,train,S16,551.33,690.19,-0.52,-1.12,1.23,80.17,2,0,5,592.42,433.24,0
22,24,train,S17,405.7,340.79,1.25,1.7,2.11,85.14,2,0,1,258.6,124.18,1
22,24,train,S18,462.44,767.36,1.35,0.39,1.41,70.49,2,0,2,668.42,508.75,0
22,24,train,S19,466.84,177.79,4.1,0.66,4.15,88.15,2,0,2,84.56,88.65,1
23,0,train,S0,665.63,604.06,2.87,0.99,3.04,71.2,3,0,2,530.57,256.57,0
23,0,train,S1,566.54,777.48,-0.56,-1.49,1.59,89.45,1,0,6,680.74,70.25,0
23,0,train,S2,457.6,595.89,-2.03,-2.87,3.52,75.18,1,1,2,497.7,208.47,0
23,0,train,S3,528.8,726.69,-2.87,1.88,3.43,98.53,3,0,3,627.35,78.77,0
23,0,train,S4,387.89,895.84,2.54,-2.46,3.53,94.97,1,0,3,803.7,147.49,0
23,0,train,S5,489.63,888.73,-4.81,0.44,4.83,74.9,1,0,4,788.8,89.33,0
23,0,train,S6,674.89,783.66,-1.77,-3.0,3.49,70.93,1,0,3,705.67,175.65,0
23,0,train,S7,587.29,305.01,-1.4,1.57,2.1,78.24,3,0,0,222.82,502.63,0
23,0,train,S8,641.74,616.64,1.11,-1.9,2.21,96.91,2,0,2,535.73,231.76,0
23,0,train,S9,668.23,790.44,-1.43,-0.7,1.59,89.64,1,0,3,710.64,168.5,0
23,0,train,S10,449.86,170.58,-2.31,-3.1,3.87,99.08,2,0,2,86.57,631.42,0
23,0,train,S11,325.59,175.59,-2.72,-1.84,3.29,95.2,1,0,2,190.08,648.31,0
23,0,train,S12,427.73,142.57,-3.4,-0.44,3.43,83.91,3,0,2,83.87,661.39,0
23,0,train,S13,690.01,492.73,-0.55,-3.5,3.54,82.24,3,0,3,436.28,361.27,0
23,0,train,S14,502.38,859.46,-2.24,-3.57,4.22,87.28,3,0,5,759.46,59.5,0
23,0,train,S15,415.84,494.77,-0.85,-2.05,2.22,87.54,3,0,2,403.64,316.62,0
23,0,train,S16,413.27,330.42,-1.45,-1.32,1.97,93.01,1,0,0,246.2,477.52,0
23,0,train,S17,302.25,530.03,1.36,-4.47,4.67,99.03,3,0,1,473.32,334.65,0
23,0,train,S18,543.24,469.51,-4.47,-0.71,4.53,84.88,3,1,0,372.03,333.31,0
23,0,train,S19,551.67,490.99,-2.35,-1.53,2.8,81.68,2,0,1,394.39,313.3,0
23,1,train,S0,668.5,605.05,2.87,0.99,3.04,71.19,3,0,2,532.41,235.8,0
23,1,train,S1,565.98,775.99,-0.56,-1.49,1.59,89.44,1,0,6,679.2,66.25,0
23,1,train,S2,455.56,593.02,-2.03,-2.87,3.52,75.17,1,1,2,495.01,182.48,0
23,1,train,S3,525.93,728.56,-2.87,1.88,3.43,98.52,3,0,3,629.1,48.88,0
23,1,train,S4,390.43,893.39,2.54,-2.46,3.53,94.96,1,0,3,800.92,165.01,0
23,1,train,S5,484.82,889.17,-4.81,0.44,4.83,74.89,1,0,4,789.31,120.13,0
23,1,train,S6,673.12,780.66,-1.77,-3.0,3.49,70.92,1,0,3,702.33,173.44,0
23,1,train,S7,585.89,306.58,-1.4,1.57,2.1,78.23,3,0,0,223.72,471.31,0
23,1,train,S8,642.85,614.73,1.11,-1.9,2.21,96.9,2,0,2,534.19,210.99,0
23,1,train,S9,666.8,789.74,-1.43,-0.7,1.59,89.63,1,0,3,709.62,167.96,0
23,1,train,S10,447.55,167.48,-2.31,-3.1,3.87,99.07,2,0,2,85.46,604.8,0
23,1,train,S11,322.87,173.74,-2.72,-1.84,3.29,95.19,1,0,2,191.87,622.01,0
23,1,train,S12,424.34,142.13,-3.4,-0.44,3.43,83.9,3,0,2,86.6,632.41,0
23,1,train,S13,689.46,489.23,-0.55,-3.5,3.54,82.23,3,0,2,432.89,338.72,0
23,1,train,S14,500.13,855.89,-2.24,-3.57,4.22,87.27,3,0,5,755.89,85.89,0
23,1,train,S15,414.98,492.72,-0.85,-2.05,2.22,87.53,3,0,2,401.82,290.02,0
23,1,train,S16,411.81,329.1,-1.45,-1.32,1.97,93.0,1,0,0,245.49,449.63,0
23,1,train,S17,303.61,525.56,1.36,-4.47,4.67,99.02,3,0,1,468.69,313.56,0
23,1,train,S18,538.77,468.79,-4.47,-0.71,4.53,84.87,3,1,0,370.83,303.69,0
23,1,train,S19,549.32,489.46,-2.35,-1.53,2.8,81.67,2,1,0,392.57,284.84,0
23,2,train,S0,671.37,606.04,2.87,0.99,3.04,71.18,3,0,2,534.27,217.51,0
23,2,train,S1,565.42,774.5,-0.56,-1.49,1.59,89.43,1,0,5,677.67,73.96,0
23,2,train,S2,453.53,590.14,-2.03,-2.87,3.52,75.16,1,1,2,492.34,156.9,0
23,2,train,S3,523.06,730.44,-2.87,1.88,3.43,98.51,3,0,3,630.86,24.96,0
23,2,train,S4,392.97,890.93,2.54,-2.46,3.53,94.95,1,0,3,798.14,185.03,0
23,2,train,S5,480.01,889.6,-4.81,0.44,4.83,74.88,1,0,3,789.86,150.93,0
23,2,train,S6,671.35,777.65,-1.77,-3.0,3.49,70.91,1,0,3,698.98,175.44,0
23,2,train,S7,584.49,308.15,-1.4,1.57,2.1,78.22,3,0,0,224.64,440.04,0
23,2,train,S8,643.97,612.83,1.11,-1.9,2.21,96.89,2,0,3,532.65,192.09,0
23,2,train,S9,665.36,789.05,-1.43,-0.7,1.59,89.62,1,0,3,708.61,172.48,0
23,2,train,S10,445.24,164.38,-2.31,-3.1,3.87,99.06,2,0,2,84.52,578.22,0
23,2,train,S11,320.15,171.9,-2.72,-1.84,3.29,95.18,1,0,2,193.69,595.89,0
23,2,train,S12,420.94,141.69,-3.4,-0.44,3.43,83.89,3,0,2,89.38,603.51,0
23,2,train,S13,688.92,485.73,-0.55,-3.5,3.54,82.22,3,0,2,429.51,316.77,0
23,2,train,S14,497.89,852.32,-2.24,-3.57,4.22,87.26,3,0,5,752.32,112.34,0
23,2,train,S15,414.13,490.67,-0.85,-2.05,2.22,87.52,3,0,2,399.99,263.71,0
23,2,train,S16,410.36,327.78,-1.45,-1.32,1.97,92.99,1,0,0,244.78,421.86,0
23,2,train,S17,304.97,521.09,1.36,-4.47,4.67,99.01,3,0,1,464.06,293.19,0
23,2,train,S18,534.29,468.08,-4.47,-0.71,4.53,84.86,3,1,0,369.68,274.07,0
23,2,train,S19,546.97,487.93,-2.35,-1.53,2.8,81.66,2,1,0,390.76,256.41,0
23,3,train,S0,674.24,607.03,2.87,0.99,3.04,71.17,3,0,3,536.13,202.39,0
23,3,train,S1,564.87,773.01,-0.56,-1.49,1.59,89.42,1,0,5,676.13,90.43,0
23,3,train,S2,451.49,587.27,-2.03,-2.87,3.52,75.15,1,1,1,489.68,131.97,0
23,3,train,S3,520.19,732.32,-2.87,1.88,3.43,98.5,3,0,3,632.64,30.09,0
23,3,train,S4,395.5,888.48,2.54,-2.46,3.53,94.94,1,0,3,795.37,206.82,0
23,3,train,S5,475.19,890.04,-4.81,0.44,4.83,74.87,1,0,3,790.43,181.74,0
23,3,train,S6,669.58,774.65,-1.77,-3.0,3.49,70.9,1,0,3,695.64,181.48,0
23,3,train,S7,583.1,309.72,-1.4,1.57,2.1,78.21,3,0,0,225.58,408.82,0
23,3,train,S8,645.08,610.93,1.11,-1.9,2.21,96.88,2,0,3,531.12,175.68,0
23,3,train,S9,663.93,788.35,-1.43,-0.7,1.59,89.61,1,0,3,707.6,181.69,0
23,3,train,S10,442.93,161.28,-2.31,-3.1,3.87,99.05,2,0,2,83.74,551.68,0
23,3,train,S11,317.43,170.06,-2.72,-1.84,3.29,95.17,1,0,2,195.55,569.97,0
23,3,train,S12,417.54,141.26,-3.4,-0.44,3.43,83.88,3,0,2,92.2,574.69,0
23,3,train,S13,688.37,482.23,-0.55,-3.5,3.54,82.21,3,0,2,426.12,295.58,0
23,3,train,S14,495.65,848.75,-2.24,-3.57,4.22,87.25,3,0,5,748.76,138.82,0
23,3,train,S15,413.27,488.62,-0.85,-2.05,2.22,87.51,3,0,2,398.18,237.77,0
23,3,train,S16,408.91,326.45,-1.45,-1.32,1.97,92.98,1,0,0,244.09,394.22,0
23,3,train,S17,306.33,516.62,1.36,-4.47,4.67,99.0,3,0,1,459.43,273.69,0
23,3,train,S18,529.82,467.37,-4.47,-0.71,4.53,84.85,3,1,0,368.58,244.45,0
23,3,train,S19,544.62,486.4,-2.35,-1.53,2.8,81.65,2,1,0,388.97,228.01,0
23,4,train,S0,677.11,608.02,2.87,0.99,3.04,71.16,3,0,3,538.01,191.18,0
23,4,train,S1,564.31,771.53,-0.56,-1.49,1.59,89.41,1,0,5,674.6,111.86,0
23,4,train,S2,449.46,584.4,-2.03,-2.87,3.52,75.14,1,0,1,487.03,108.14,0
23,4,train,S3,517.32,734.2,-2.87,1.88,3.43,98.49,3,0,3,634.43,56.89,0
23,4,train,S4,398.04,886.02,2.54,-2.46,3.53,94.93,1,0,2,792.61,229.87,0
23,4,train,S5,470.38,890.48,-4.81,0.44,4.83,74.86,1,0,2,791.03,212.55,0
23,4,train,S6,667.81,771.65,-1.77,-3.0,3.49,70.89,1,0,3,692.29,191.2,0
23,4,train,S7,581.7,311.29,-1.4,1.57,2.1,78.2,3,0,0,226.53,377.66,0
23,4,train,S8,646.2,609.02,1.11,-1.9,2.21,96.87,2,0,3,529.6,162.52,0
23,4,train,S9,662.49,787.66,-1.43,-0.7,1.59,89.6,1,0,3,706.59,194.92,0
23,4,train,S10,440.62,158.18,-2.31,-3.1,3.87,99.04,2,0,2,83.14,525.18,0
23,4,train,S11,314.71,168.22,-2.72,-1.84,3.29,95.16,1,0,2,197.45,544.3,0
23,4,train,S12,414.14,140.82,-3.4,-0.44,3.43,83.87,3,0,2,95.07,545.97,0
23,4,train,S13,687.82,478.72,-0.55,-3.5,3.54,82.2,3,0,2,422.74,275.3,0
23,4,train,S14,493.41,845.18,-2.24,-3.57,4.22,87.24,3,0,5,745.21,165.31,0
23,4,train,S15,412.42,486.56,-0.85,-2.05,2.22,87.5,3,0,2,396.36,212.34,0
23,4,train,S16,407.45,325.13,-1.45,-1.32,1.97,92.97,1,0,0,243.41,366.74,0
23,4,train,S17,307.69,512.15,1.36,-4.47,4.67,98.99,3,0,1,454.81,255.26,0
23,4,train,S18,525.35,466.66,-4.47,-0.71,4.53,84.84,3,1,0,367.54,214.84,0
23,4,train,S19,542.27,484.87,-2.35,-1.53,2.8,81.64,2,1,0,387.18,199.66,0
23,5,train,S0,679.98,609.01,2.87,0.99,3.04,71.15,3,0,3,539.89,184.58,0
23,5,train,S1,563.75,770.04,-0.56,-1.49,1.59,89.4,1,0,5,673.06,135.92,0
23,5,train,S2,447.42,581.52,-2.03,-2.87,3.52,75.13,1,0,1,484.39,86.33,0
23,5,train,S3,514.44,736.07,-2.87,1.88,3.43,98.48,3,0,3,636.24,87.28,0
23,5,train,S4,400.58,883.56,2.54,-2.46,3.53,94.92,1,0,2,789.85,253.84,0
23,5,train,S5,465.57,890.91,-4.81,0.44,4.83,74.85,1,0,2,791.66,243.36,0
23,5,train,S6,666.04,768.65,-1.77,-3.0,3.49,70.88,1,0,3,688.95,204.07,0
23,5,train,S7,580.3,312.86,-1.4,1.57,2.1,78.19,3,0,0,227.5,346.57,0
23,5,train,S8,647.31,607.12,1.11,-1.9,2.21,96.86,2,0,3,528.08,153.43,0
23,5,train,S9,661.06,786.96,-1.43,-0.7,1.59,89.59,1,0,2,705.59,211.42,0
23,5,train,S10,438.3,155.09,-2.31,-3.1,3.87,99.03,2,0,2,82.71,498.75,0
23,5,train,S11,311.99,166.37,-2.72,-1.84,3.29,95.15,1,0,2,199.39,518.89,0
23,5,train,S12,410.75,140.38,-3.4,-0.44,3.43,83.86,3,0,2,97.96,517.37,0
23,5,train,S13,687.28,475.22,-0.55,-3.5,3.54,82.19,3,0,2,419.36,256.17,0
23,5,train,S14,491.17,841.61,-2.24,-3.57,4.22,87.23,3,0,5,741.66,191.81,0
23,5,train,S15,411.56,484.51,-0.85,-2.05,2.22,87.49,3,0,2,394.55,187.64,0
23,5,train,S16,406.0,323.81,-1.45,-1.32,1.97,92.96,1,0,0,242.75,339.47,0
23,5,train,S17,309.05,507.68,1.36,-4.47,4.67,98.98,3,0,1,450.18,238.15,0
23,5,train,S18,520.88,465.95,-4.47,-0.71,4.53,84.83,3,1,0,366.55,185.23,0
23,5,train,S19,539.92,483.34,-2.35,-1.53,2.8,81.63,2,1,0,385.41,171.38,0
23,6,train,S0,682.85,610.0,2.87,0.99,3.04,71.14,3,0,3,541.79,183.12,0
23,6,train,S1,563.19,768.55,-0.56,-1.49,1.59,89.39,1,0,5,671.53,161.43,0
23,6,train,S2,445.39,578.65,-2.03,-2.87,3.52,75.12,1,0,1,481.76,68.5,0
23,6,train,S3,511.57,737.95,-2.87,1.88,3.43,98.47,3,0,3,638.05,118.52,0
23,6,train,S4,403.12,881.11,2.54,-2.46,3.53,94.91,1,0,2,787.1,278.5,0
23,6,train,S5,460.76,891.35,-4.81,0.44,4.83,74.84,1,0,2,792.32,274.17,0
23,6,train,S6,664.27,765.64,-1.77,-3.0,3.49,70.87,1,0,2,685.61,219.54,0
23,6,train,S7,578.91,314.43,-1.4,1.57,2.1,78.18,3,0,0,228.49,315.6,0
23,6,train,S8,648.43,605.21,1.11,-1.9,2.21,96.85,2,0,3,526.57,149.16,0
23,6,train,S9,659.62,786.27,-1.43,-0.7,1.59,89.58,1,0,2,704.59,230.49,0
23,6,train,S10,435.99,151.99,-2.31,-3.1,3.87,99.02,2,0,2,82.46,472.37,0
23,6,train,S11,309.26,164.53,-2.72,-1.84,3.29,95.14,1,0,2,201.36,493.79,0
23,6,train,S12,407.35,139.95,-3.4,-0.44,3.43,83.85,3,0,2,100.9,488.91,0
23,6,train,S13,686.73,471.72,-0.55,-3.5,3.54,82.18,3,0,2,415.98,238.44,0
23,6,train,S14,488.93,838.04,-2.24,-3.57,4.22,87.22,3,0,4,738.12,218.32,0
23,6,train,S15,410.71,482.46,-0.85,-2.05,2.22,87.48,3,0,2,392.74,163.98,0
23,6,train,S16,404.54,322.49,-1.45,-1.32,1.97,92.95,1,0,0,242.1,312.45,0
23,6,train,S17,310.41,503.21,1.36,-4.47,4.67,98.97,3,0,1,445.56,222.67,0
23,6,train,S18,516.41,465.24,-4.47,-0.71,4.53,84.82,3,1,0,365.61,155.63,0
23,6,train,S19,537.57,481.81,-2.35,-1.53,2.8,81.62,2,1,0,383.65,143.21,0
23,7,train,S0,685.72,610.99,2.87,0.99,3.04,71.13,3,0,2,543.69,186.9,0
23,7,train,S1,562.63,767.06,-0.56,-1.49,1.59,89.38,1,0,5,670.0,187.81,0
