episode_id,timestep,split,pos_x,pos_y,vel_x,vel_y,speed,energy_remaining,dist_to_cs,cs_connected,avg_sensor_dist,covered_sensors_count,network_components
24,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,258.14,12,9
24,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,271.22,10,10
24,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,286.28,10,10
24,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,303.28,11,10
24,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,322.09,11,9
24,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,342.5,11,8
24,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,342.99,11,7
24,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,343.49,11,8
24,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,344.02,11,8
24,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,344.56,11,8
24,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,345.12,11,7
24,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,345.7,11,7
25,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,305.19,12,6
25,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,284.74,14,6
25,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,266.06,14,6
25,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,249.24,15,6
25,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,234.76,15,6
25,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,223.79,16,6
25,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,216.27,16,7
25,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,211.82,16,8
25,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,211.16,15,8
25,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,215.26,14,8
25,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,222.12,13,8
25,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,231.98,13,8
25,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,244.84,13,8
25,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,259.78,12,7
25,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,276.09,11,5
25,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,293.45,11,6
25,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,311.68,11,6
25,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,330.7,10,5
25,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,350.47,9,5
25,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,351.39,9,5
25,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,352.33,8,5
25,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,353.31,8,6
25,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,354.31,8,6
25,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,355.33,8,6
25,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,356.38,8,6
26,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,376.17,9,4
26,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,355.97,9,5
26,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,338.83,9,5
26,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,323.81,9,5
26,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,310.4,11,7
26,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,298.55,12,7
26,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,288.48,12,7
26,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,280.56,13,6
26,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,274.94,12,7
26,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,271.32,12,6
26,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,269.34,11,5
26,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,268.77,11,5
26,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,269.49,12,4
26,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,271.49,13,4
26,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,274.86,12,5
26,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,279.98,12,6
26,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,287.32,13,6
26,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,296.58,12,5
26,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,307.51,11,5
26,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,307.95,11,5
26,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,308.39,11,5
26,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,308.85,11,5
26,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,309.33,11,5
26,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,309.81,10,4
26,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,310.32,10,4
27,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,370.24,11,4
27,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,352.08,11,4
27,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,336.84,11,4
27,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,323.93,11,3
27,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,314.61,11,3
27,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,307.92,11,3
27,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,302.78,11,3
27,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,299.31,11,3
27,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,297.56,10,3
27,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,297.3,11,3
27,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,298.21,9,3
27,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,300.03,10,3
27,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,302.61,9,2
27,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,305.93,9,3
27,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,310.05,10,3
27,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,315.2,9,3
27,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,321.68,10,3
27,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,329.66,10,2
27,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,339.13,9,2
27,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,339.5,9,3
27,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,339.89,9,3
27,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,340.32,9,3
27,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,340.77,9,3
27,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,341.25,9,3
27,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,341.75,9,3
28,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,396.15,8,4
28,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,377.55,8,3
28,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,360.22,8,3
28,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,344.04,8,4
28,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,328.94,9,5
28,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,314.84,12,5
28,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,301.74,13,6
28,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,289.63,10,6
28,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,278.88,12,6
28,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,270.99,11,5
28,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,264.42,10,6
28,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,258.78,12,6
28,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,254.11,13,8
28,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,250.59,14,9
28,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,248.75,14,8
28,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,251.84,14,7
28,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,258.8,15,7
28,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,269.12,13,6
28,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,281.64,13,6
28,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,281.43,13,6
28,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,281.24,13,6
28,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,281.08,13,6
28,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,280.94,13,6
28,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,280.82,13,6
28,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,280.73,13,6
29,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,303.42,10,5
29,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,286.51,10,4
29,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,271.33,11,4
29,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,257.97,12,4
29,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,247.63,13,4
29,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,239.93,14,5
29,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,236.45,16,6
29,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,235.24,15,6
29,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,235.18,14,5
29,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,236.11,14,3
29,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,238.14,12,3
29,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,241.62,14,4
29,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,247.3,14,4
29,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,256.15,14,4
29,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,268.31,13,4
29,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,283.33,12,4
29,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,300.8,11,4
29,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,320.33,10,3
29,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,341.56,10,3
29,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,342.19,10,4
29,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,342.83,10,4
29,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,343.49,10,4
29,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,344.18,10,4
29,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,344.87,10,4
29,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,345.59,10,4
30,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,321.63,11,6
30,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,302.12,12,4
30,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,285.03,13,3
30,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,269.19,15,3
30,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,254.63,15,4
30,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,241.59,16,4
30,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,230.48,16,4
30,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,221.85,15,5
30,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,216.32,15,5
30,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,214.36,14,5
30,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,215.98,13,5
30,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,220.73,13,5
30,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,228.42,16,5
30,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,239.0,15,4
30,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,252.28,15,4
30,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,267.56,14,4
30,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,284.08,13,4
30,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,301.54,13,3
30,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,319.91,10,3
30,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,320.83,11,3
30,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,321.77,11,4
30,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,322.73,11,4
30,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,323.71,11,5
30,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,324.71,11,5
30,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,325.73,11,5
31,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,396.51,8,4
31,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,374.36,8,5
31,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,354.08,8,5
31,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,335.88,9,5
31,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,320.03,10,5
31,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,306.27,11,5
31,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,294.72,11,5
31,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,285.59,12,5
31,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,278.23,12,5
31,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,272.13,13,5
31,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,267.24,13,6
31,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,263.89,12,6
31,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,263.16,11,6
31,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,264.71,12,7
31,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,267.91,11,5
31,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,272.66,13,5
31,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,279.0,13,5
31,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,287.15,12,3
31,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,297.41,12,4
31,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,298.03,12,3
31,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,298.67,12,3
31,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,299.34,12,3
31,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,300.04,12,4
31,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,300.77,12,3
31,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,301.52,12,3
32,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,362.72,9,6
32,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,343.02,9,4
32,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,325.04,9,3
32,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,311.2,11,4
32,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,300.09,11,4
32,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,290.06,11,4
32,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,281.07,11,5
32,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,273.32,11,4
32,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,267.13,12,4
32,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,262.92,11,5
32,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,260.78,13,5
32,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,260.33,13,5
32,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,261.4,13,7
32,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,264.02,13,6
32,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,268.26,13,6
32,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,274.14,14,6
32,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,281.71,13,6
32,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,291.11,13,5
32,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,302.57,11,5
32,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,302.6,11,5
32,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,302.65,11,5
32,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,302.74,11,6
32,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,302.86,11,6
32,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,303.01,11,6
32,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,303.19,11,6
33,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,319.99,10,5
33,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,297.79,12,4
33,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,278.68,12,4
33,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,265.56,14,5
33,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,253.88,15,5
33,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,243.6,15,5
33,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,234.85,15,4
33,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,228.2,17,5
33,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,225.01,16,6
33,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,226.16,15,8
33,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,230.61,15,9
33,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,237.49,12,7
33,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,246.36,11,8
33,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,256.95,12,8
33,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,269.54,12,7
33,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,284.8,12,7
33,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,301.66,12,7
33,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,319.69,11,6
33,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,338.85,10,6
33,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,339.78,10,7
33,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,340.74,10,7
33,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,341.73,9,7
33,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,342.75,9,7
33,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,343.79,10,7
33,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,344.86,10,7
34,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,414.31,8,5
34,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,392.89,8,6
34,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,373.05,9,6
34,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,355.02,9,6
34,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,338.91,9,5
34,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,324.52,8,4
34,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,311.76,6,4
34,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,300.69,8,5
34,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,291.15,9,4
34,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,282.92,11,4
34,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,275.91,11,5
34,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,270.09,14,5
34,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,265.44,15,4
34,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,261.95,15,4
34,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,259.73,14,5
34,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,259.12,14,5
34,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,261.77,14,6
34,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,269.1,13,6
34,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,279.81,12,6
34,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,280.06,11,6
34,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,280.33,11,6
34,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,280.64,11,6
34,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,280.98,11,7
34,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,281.35,11,7
34,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,281.76,11,7
35,0,val,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,256.21,14,7
35,1,val,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,237.9,14,6
35,2,val,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,223.03,15,5
35,3,val,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,212.64,15,6
35,4,val,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,205.03,16,6
35,5,val,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,199.89,17,6
35,6,val,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,197.66,17,7
35,7,val,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,199.86,17,8
35,8,val,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,204.88,17,8
35,9,val,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,213.38,17,7
35,10,val,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,224.0,14,7
35,11,val,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,236.04,14,7
35,12,val,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,249.19,13,6
35,13,val,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,263.41,11,6
35,14,val,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,278.91,10,5
35,15,val,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,295.93,10,5
35,16,val,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,314.57,9,5
35,17,val,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,334.95,8,4
35,18,val,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,356.9,6,4
35,19,val,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,356.24,6,4
35,20,val,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,355.6,6,4
35,21,val,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,354.98,6,4
35,22,val,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,354.37,6,5
35,23,val,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,353.78,6,5
35,24,val,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,353.21,6,6
36,0,val,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,366.7,6,4
36,1,val,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,341.4,6,4
36,2,val,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,317.11,10,4
36,3,val,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,293.93,12,4
36,4,val,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,271.98,14,4
36,5,val,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,251.43,16,3
36,6,val,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,232.59,16,4
36,7,val,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,215.98,16,4
36,8,val,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,201.62,16,3
36,9,val,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,189.34,16,4
36,10,val,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,179.31,16,4
36,11,val,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,172.4,18,5
36,12,val,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,170.24,18,5
36,13,val,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,173.11,18,4
36,14,val,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,180.76,18,4
36,15,val,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,191.72,17,4
36,16,val,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,204.55,15,4
36,17,val,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,218.68,15,3
36,18,val,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,233.89,15,3
36,19,val,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,233.37,15,3
36,20,val,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,232.87,15,3
36,21,val,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,232.38,15,3
36,22,val,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,231.92,15,3
36,23,val,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,231.47,15,3
